age,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,admin,blue-collar,entrepreneur,housemaid,management,retired,self-employed,services,student,technician,unemployed,unknown
29,1,6,0,0,0,1,8,4,138,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0,0,0,0,1,0,0,0,0,0,0,0
32,2,7,0,1,0,0,2,1,16,11,999,0,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,0,0,0,0,0,0,0
43,1,6,0,1,0,1,4,4,290,13,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
60,1,0,0,0,0,1,8,3,333,2,999,0,0,-1.1,94.767,-50.8,1.046,4963.6,1,0,0,0,0,0,0,0,0,0,0,0
27,2,5,0,1,0,0,2,4,1328,1,999,0,0,1.1,93.994,-36.4,4.859,5191,1,0,0,0,0,0,0,0,0,0,0,0
40,1,6,0,0,0,1,8,3,1122,2,999,1,0,-0.1,93.2,-42,4.153,5195.8,0,0,0,0,1,0,0,0,0,0,0,0
54,1,5,0,0,0,0,2,3,13,12,999,0,0,1.1,93.994,-36.4,4.856,5191,0,0,0,0,0,0,0,0,0,1,0,0
38,1,2,0,0,0,0,3,2,54,26,999,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,0,0,0,0,0,0,0,0,1,0
58,1,4,0,1,0,1,5,1,436,1,999,0,0,1.4,93.444,-36.1,4.97,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
54,0,6,0,1,0,0,2,3,62,3,999,0,0,1.1,93.994,-36.4,4.856,5191,0,0,0,0,1,0,0,0,0,0,0,0
36,0,6,0,1,0,1,3,1,422,1,3,4,1,-1.7,94.055,-39.8,0.72,4991.6,0,0,0,0,1,0,0,0,0,0,0,0
27,2,6,0,0,0,1,2,2,223,1,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,0,0,0,0,0,0,1,0,0,0,0,0
52,0,5,0,0,0,0,3,2,297,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,0,0,0,0,0,0,1,0,0,0,0
45,1,7,0,0,0,0,2,1,166,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0,0,0,1,0,0,0,0,0,0,0,0
57,0,6,0,1,0,0,2,0,754,1,999,0,0,1.1,93.994,-36.4,4.859,5191,0,0,0,0,1,0,0,0,0,0,0,0
38,1,5,0,1,0,1,1,0,143,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,1,0,0,0,0,0,0,0
30,1,6,0,1,1,1,5,4,678,4,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
36,1,6,0,0,0,1,2,2,164,2,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,0,0,0,0,1,0,0,0,0,0,0,0
43,1,4,0,1,0,0,3,2,487,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
37,1,6,0,0,1,0,2,0,253,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0,0,1,0,0,0,0,0,0,0,0,0
29,0,5,0,0,0,1,4,4,269,1,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
37,1,6,0,1,0,1,5,1,121,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
51,1,6,0,0,0,1,8,4,87,2,999,1,0,-0.1,93.2,-42,4.12,5195.8,0,0,1,0,0,0,0,0,0,0,0,0
58,1,4,0,0,0,1,5,3,83,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,1,0,0,0,0,0
35,1,6,0,0,0,0,3,0,109,1,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,0,0,0,0,0,0,0,0
45,2,7,0,1,0,0,2,3,121,4,999,0,0,1.1,93.994,-36.4,4.857,5191,0,0,0,0,0,0,0,0,0,1,0,0
51,1,2,0,1,0,1,5,0,586,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
33,2,6,0,1,0,1,1,0,76,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
30,2,6,0,0,0,1,5,0,714,3,999,0,0,1.4,93.444,-36.1,4.964,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
40,1,5,0,0,1,0,4,3,289,2,999,0,0,1.4,93.918,-42.7,4.955,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
44,1,6,0,0,0,1,8,2,277,1,999,0,0,-0.1,93.2,-42,4.076,5195.8,0,0,0,0,1,0,0,0,0,0,0,0
39,0,5,0,1,1,1,4,2,354,1,999,0,0,1.4,93.918,-42.7,4.958,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
28,2,5,0,1,1,1,2,3,52,1,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
47,1,5,0,0,0,0,2,3,98,1,999,0,0,1.1,93.994,-36.4,4.856,5191,0,0,0,0,0,0,0,1,0,0,0,0
34,2,7,0,1,1,1,5,2,414,2,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
42,2,2,0,1,0,1,4,0,112,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
34,1,2,0,1,0,1,8,4,98,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,0,0,0,0,0,0,0,0,0,0,1,0
56,1,5,0,1,0,1,5,3,170,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,0,1,0,0,0,0
59,0,7,0,1,0,1,5,0,492,5,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
36,1,2,0,0,1,0,2,4,449,4,999,0,0,1.1,93.994,-36.4,4.857,5191,0,1,0,0,0,0,0,0,0,0,0,0
28,1,4,0,0,0,0,2,2,71,1,999,0,0,1.1,93.994,-36.4,4.86,5191,0,0,0,0,0,0,0,1,0,0,0,0
31,2,7,0,0,1,0,4,3,186,1,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
44,1,5,0,1,0,0,2,0,230,1,999,0,0,1.1,93.994,-36.4,4.864,5191,0,1,0,0,0,0,0,0,0,0,0,0
39,1,3,0,0,0,1,1,3,88,3,999,0,0,-1.8,93.075,-47.1,1.453,5099.1,0,0,0,0,0,0,0,0,0,1,0,0
52,1,4,0,1,0,1,4,1,228,2,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
45,1,3,0,1,0,1,5,1,671,2,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0,0,0,0,0,1,0,0,0,0
25,1,5,0,0,0,1,3,2,125,2,999,0,0,-2.9,92.963,-40.8,1.26,5076.2,0,0,0,0,0,0,0,0,0,0,1,0
36,1,6,0,0,0,1,5,3,231,2,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,0,0,1,0,0,0,0,0,0,0
33,1,7,0,1,1,0,2,2,140,1,999,0,0,1.1,93.994,-36.4,4.86,5191,1,0,0,0,0,0,0,0,0,0,0,0
30,1,5,0,0,0,1,4,2,165,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
58,0,6,0,1,0,0,2,0,825,1,999,0,0,1.1,93.994,-36.4,4.855,5191,0,0,0,0,0,1,0,0,0,0,0,0
28,2,2,0,0,0,1,2,2,166,1,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
33,1,5,0,1,0,1,2,3,345,1,999,0,0,-1.8,92.893,-46.2,1.344,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
44,1,7,0,0,0,1,8,1,200,1,999,1,0,-0.1,93.2,-42,4.191,5195.8,1,0,0,0,0,0,0,0,0,0,0,0
36,1,6,0,1,0,1,2,1,7,6,999,0,0,-1.8,92.893,-46.2,1.354,5099.1,0,0,0,0,1,0,0,0,0,0,0,0
30,1,5,0,1,1,0,2,1,104,4,999,0,0,-1.8,92.893,-46.2,1.354,5099.1,0,0,0,0,0,0,0,0,0,0,1,0
30,1,0,0,1,0,1,8,2,216,4,999,0,0,-0.1,93.2,-42,4.076,5195.8,0,0,0,0,0,0,0,0,0,0,1,0
68,0,5,0,1,1,1,4,4,340,1,3,1,1,-1.7,94.215,-40.3,0.896,4991.6,0,0,0,0,0,1,0,0,0,0,0,0
41,1,6,0,0,0,1,4,1,1360,3,999,0,0,1.4,93.918,-42.7,4.96,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
28,2,2,0,0,0,1,4,3,67,5,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
31,1,5,0,1,1,0,2,4,159,1,999,0,0,1.1,93.994,-36.4,4.858,5191,1,0,0,0,0,0,0,0,0,0,0,0
33,1,5,0,1,0,0,2,4,183,4,999,0,0,1.1,93.994,-36.4,4.859,5191,0,1,0,0,0,0,0,0,0,0,0,0
41,1,4,0,0,0,1,2,4,309,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
44,1,3,0,0,0,0,2,1,257,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0,1,0,0,0,0,0,0,0,0,0,0
55,1,7,0,1,0,1,1,1,371,3,999,2,0,-1.8,93.075,-47.1,1.466,5099.1,0,0,0,0,0,0,0,0,0,1,0,0
46,1,7,0,1,0,0,2,3,34,4,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,0,0,0,0,0,0,0,0,0,1,0,0
38,1,3,0,0,0,0,3,4,236,1,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
48,1,2,0,1,0,1,5,2,240,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
33,1,6,0,0,1,0,3,2,219,2,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,0,0,0,1,0,0,0,0,0,0,0
30,2,5,0,0,0,1,5,1,638,4,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
37,1,0,0,1,0,0,2,3,220,2,999,0,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,0,0,0,0,0,0,0
41,1,5,0,0,1,1,1,1,239,2,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
29,2,5,0,0,1,1,4,2,130,3,999,0,0,1.4,93.918,-42.7,4.968,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
58,1,4,0,1,0,0,3,1,198,1,999,0,0,1.4,94.465,-41.8,4.865,5228.1,0,0,0,0,0,1,0,0,0,0,0,0
32,2,5,0,0,0,1,1,2,1143,1,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
34,1,6,0,0,0,1,8,4,151,2,999,0,0,-0.1,93.2,-42,4.12,5195.8,0,0,0,0,1,0,0,0,0,0,0,0
36,1,6,0,0,1,1,1,4,241,1,999,0,0,-1.8,93.075,-47.1,1.445,5099.1,0,0,0,0,1,0,0,0,0,0,0,0
25,2,5,0,0,0,1,4,0,96,3,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
29,2,7,0,0,0,1,8,0,530,1,999,1,0,-0.1,93.2,-42,4.021,5195.8,0,0,0,0,0,0,0,0,0,1,0,0
30,1,0,0,1,0,1,8,2,305,1,999,0,0,-0.1,93.2,-42,4.076,5195.8,1,0,0,0,0,0,0,0,0,0,0,0
29,2,6,0,0,0,1,2,1,170,1,999,0,0,-1.8,92.893,-46.2,1.264,5099.1,0,0,0,0,0,0,0,0,0,1,0,0
54,1,4,0,1,1,1,8,4,133,2,999,0,0,-0.1,93.2,-42,4.12,5195.8,0,0,0,1,0,0,0,0,0,0,0,0
27,2,3,0,0,0,0,2,1,603,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0,1,0,0,0,0,0,0,0,0,0,0
35,2,6,0,0,1,1,8,1,214,1,999,0,0,-0.1,93.2,-42,4.191,5195.8,0,0,0,0,1,0,0,0,0,0,0,0
25,1,3,0,0,0,0,2,0,25,4,999,0,0,1.1,93.994,-36.4,4.864,5191,0,1,0,0,0,0,0,0,0,0,0,0
31,1,3,0,1,1,0,3,3,105,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
39,1,7,0,1,0,0,3,0,43,8,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,0,0,0,0,0,0,0,0
30,2,6,0,0,0,1,5,0,177,6,6,3,1,-1.7,94.027,-38.3,0.898,4991.6,1,0,0,0,0,0,0,0,0,0,0,0
40,1,7,0,0,0,1,4,0,234,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
47,1,6,0,1,0,1,4,1,39,9,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0,0,0,0,0,0,1,0,0,0,0,0
31,1,6,0,1,0,1,4,0,298,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,0,0,0,0
40,1,6,0,1,0,0,7,4,172,1,999,0,0,-3.4,92.431,-26.9,0.724,5017.5,0,0,0,0,1,0,0,0,0,0,0,0
51,1,3,0,1,0,0,2,3,370,2,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
32,0,5,0,0,0,1,8,4,744,2,999,0,0,-0.1,93.2,-42,4.12,5195.8,0,0,0,0,0,0,0,1,0,0,0,0
36,1,6,0,0,0,1,2,3,641,4,999,0,0,-1.8,93.876,-40,0.697,5008.7,1,0,0,0,0,0,0,0,0,0,0,0
48,1,6,0,0,0,1,5,0,66,4,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
65,1,4,0,0,0,1,3,1,579,1,999,0,0,-2.9,92.963,-40.8,1.266,5076.2,0,0,0,0,0,1,0,0,0,0,0,0
28,2,5,0,0,0,0,4,2,535,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
28,2,5,0,1,0,0,4,4,203,1,999,0,0,1.4,93.918,-42.7,4.956,5228.1,0,0,0,0,0,0,0,0,0,0,1,0
28,2,6,0,1,0,1,1,1,187,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,0,0,0,0,0
31,2,5,0,1,0,0,3,3,953,1,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,0,0,0,0,0,1,0,0,0,0
47,1,4,0,0,0,1,5,0,538,2,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
32,2,5,0,1,0,1,8,4,108,1,999,0,0,-0.1,93.2,-42,4.12,5195.8,0,1,0,0,0,0,0,0,0,0,0,0
25,2,5,0,1,0,1,7,0,234,1,3,1,1,-1.1,94.601,-49.5,1.029,4963.6,0,0,0,0,0,0,0,0,1,0,0,0
23,2,5,0,0,0,1,1,1,400,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,0,0,1,0,0,0
41,1,7,0,1,0,1,8,1,545,2,999,0,0,-1.1,94.767,-50.8,1.039,4963.6,0,0,0,0,0,0,0,0,0,1,0,0
50,1,7,0,1,0,0,2,2,56,2,999,0,0,1.1,93.994,-36.4,4.855,5191,0,0,0,0,0,0,0,0,0,1,0,0
25,1,7,0,0,0,0,2,0,94,2,999,0,0,1.1,93.994,-36.4,4.855,5191,0,1,0,0,0,0,0,0,0,0,0,0
44,1,4,0,0,0,0,4,3,265,5,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
46,0,5,0,0,1,1,4,4,400,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
51,1,7,0,1,1,1,5,1,273,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
57,1,4,0,0,0,1,5,3,388,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,1,0,0,0,0,0,0
29,1,5,0,1,0,1,2,2,63,1,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,0,0,0,0,0,1,0,0,0,0
29,0,5,0,0,0,0,2,4,282,1,999,0,0,1.1,93.994,-36.4,4.859,5191,0,0,0,0,0,0,0,1,0,0,0,0
75,0,2,0,0,0,1,1,0,95,4,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,0,0,0,0,0
38,1,5,0,0,1,1,4,2,106,3,999,0,0,1.4,93.918,-42.7,4.968,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
23,2,5,0,1,0,1,2,2,638,1,6,1,1,-1.8,92.893,-46.2,1.266,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
57,1,6,0,1,0,1,5,2,74,1,999,0,0,1.4,93.444,-36.1,4.968,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
38,2,6,0,1,1,0,4,2,168,1,999,0,0,1.4,93.918,-42.7,4.966,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
34,2,5,0,0,0,1,8,4,174,2,999,0,0,-0.1,93.2,-42,4.12,5195.8,0,0,0,0,0,0,0,1,0,0,0,0
39,1,7,0,0,0,1,8,1,148,1,999,0,0,-0.1,93.2,-42,4.191,5195.8,0,0,0,0,0,0,0,1,0,0,0,0
42,1,4,0,1,0,1,4,1,163,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
34,1,6,0,0,0,1,4,0,156,3,999,2,0,-1.7,94.215,-40.3,0.896,4991.6,0,0,0,0,0,0,1,0,0,0,0,0
50,0,6,0,1,0,1,4,2,386,1,6,3,1,-1.7,94.215,-40.3,0.899,4991.6,0,0,1,0,0,0,0,0,0,0,0,0
22,2,3,0,0,0,0,2,0,178,2,999,0,0,1.1,93.994,-36.4,4.864,5191,0,1,0,0,0,0,0,0,0,0,0,0
36,1,5,0,0,0,1,1,3,104,3,999,0,0,-1.8,93.075,-47.1,1.423,5099.1,0,0,0,0,0,0,0,1,0,0,0,0
59,1,6,0,1,0,1,5,4,443,3,999,0,0,-1.7,94.027,-38.3,0.903,4991.6,1,0,0,0,0,0,0,0,0,0,0,0
55,0,4,0,0,0,1,2,3,133,3,999,1,0,-1.8,92.893,-46.2,1.291,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
84,1,4,0,1,0,1,2,4,267,1,999,1,0,-1.8,93.876,-40,0.697,5008.7,0,0,0,0,0,1,0,0,0,0,0,0
57,0,5,0,0,1,0,3,4,230,4,999,0,0,-2.9,92.963,-40.8,1.26,5076.2,0,0,0,1,0,0,0,0,0,0,0,0
46,1,2,0,1,0,1,8,4,223,4,999,0,0,-0.1,93.2,-42,4.12,5195.8,0,1,0,0,0,0,0,0,0,0,0,0
31,2,6,0,0,0,1,8,4,187,1,999,0,0,-0.1,93.2,-42,4.12,5195.8,0,0,0,0,1,0,0,0,0,0,0,0
29,1,5,0,1,0,1,3,3,379,2,13,1,1,-1.7,94.055,-39.8,0.723,4991.6,1,0,0,0,0,0,0,0,0,0,0,0
24,2,6,0,0,0,1,4,4,141,4,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
45,1,7,0,1,1,1,8,0,52,2,999,0,0,-0.1,93.2,-42,4.021,5195.8,0,0,0,0,0,0,0,0,0,1,0,0
48,1,3,0,1,1,0,2,3,501,4,999,0,0,1.1,93.994,-36.4,4.857,5191,0,0,0,1,0,0,0,0,0,0,0,0
37,0,6,0,0,0,1,5,3,355,2,999,0,0,1.4,93.444,-36.1,4.966,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
58,1,4,0,1,0,1,8,3,180,1,999,1,0,-0.1,93.2,-42,4.153,5195.8,0,1,0,0,0,0,0,0,0,0,0,0
29,1,6,0,1,0,1,5,1,242,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
33,2,6,0,0,0,1,5,0,120,9,999,0,0,1.4,93.444,-36.1,4.964,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
52,0,6,0,0,0,1,5,4,191,2,999,0,0,1.4,93.444,-36.1,4.964,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
38,0,5,0,1,0,1,8,2,149,3,999,0,0,-0.1,93.2,-42,4.076,5195.8,0,0,0,0,1,0,0,0,0,0,0,0
46,2,6,0,0,1,1,8,2,378,8,999,0,0,-0.1,93.2,-42,4.076,5195.8,0,0,0,0,1,0,0,0,0,0,0,0
34,1,7,0,0,0,1,2,1,190,3,999,0,0,-1.8,92.893,-46.2,1.354,5099.1,0,0,0,0,0,0,0,1,0,0,0,0
41,1,3,0,1,0,1,4,4,111,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
35,1,5,0,1,1,0,2,0,196,3,999,0,0,1.1,93.994,-36.4,4.859,5191,1,0,0,0,0,0,0,0,0,0,0,0
41,0,6,0,1,0,1,8,2,168,1,999,0,0,-0.1,93.2,-42,4.076,5195.8,1,0,0,0,0,0,0,0,0,0,0,0
46,1,5,0,1,0,0,4,0,65,2,999,0,0,1.4,93.918,-42.7,4.959,5228.1,0,0,0,0,0,0,0,1,0,0,0,0
46,1,4,0,0,0,0,3,2,49,1,999,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,0,0,0,0,1,0,0,0,0,0
31,1,6,0,1,0,1,2,0,144,2,999,0,0,-1.8,92.893,-46.2,1.313,5099.1,0,0,0,0,1,0,0,0,0,0,0,0
44,1,7,0,0,0,0,2,3,64,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0,1,0,0,0,0,0,0,0,0,0,0
28,2,4,0,1,0,0,2,4,242,5,999,0,0,1.1,93.994,-36.4,4.859,5191,0,1,0,0,0,0,0,0,0,0,0,0
29,2,4,0,0,0,0,2,0,479,2,999,0,0,1.1,93.994,-36.4,4.855,5191,0,1,0,0,0,0,0,0,0,0,0,0
51,1,1,0,0,0,1,4,1,151,4,999,0,0,1.4,93.918,-42.7,4.96,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
49,1,4,0,0,1,0,2,4,667,3,999,0,0,1.1,93.994,-36.4,4.857,5191,0,1,0,0,0,0,0,0,0,0,0,0
36,1,4,0,0,0,0,2,4,75,6,999,0,0,1.1,93.994,-36.4,4.857,5191,0,1,0,0,0,0,0,0,0,0,0,0
35,1,6,0,1,0,1,2,4,376,2,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
39,1,3,0,1,0,0,4,0,25,1,14,1,1,-1.7,94.215,-40.3,0.79,4991.6,0,1,0,0,0,0,0,0,0,0,0,0
32,2,6,0,0,1,1,8,2,126,1,999,0,0,-0.1,93.2,-42,4.076,5195.8,0,0,1,0,0,0,0,0,0,0,0,0
33,1,6,0,1,0,1,2,1,82,3,999,0,0,-1.8,92.893,-46.2,1.244,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
40,1,7,0,1,0,1,5,1,146,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
37,2,6,0,0,0,0,3,4,76,3,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,0,0,0,1,0,0,0,0,0,0,0
36,0,6,0,0,0,1,2,0,67,4,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0,0,0,0,0,0,0,1,0,0,0,0
50,2,7,0,0,1,1,4,1,173,8,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
27,2,6,0,0,0,1,4,2,528,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,0,0,0,0
52,1,6,0,1,0,1,8,2,134,3,999,0,0,-0.1,93.2,-42,4.076,5195.8,1,0,0,0,0,0,0,0,0,0,0,0
37,1,6,0,1,1,1,2,4,318,7,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
39,2,6,0,0,0,1,2,2,122,2,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,0,0,1,0,0,0,0,0,0,0
57,1,2,0,1,0,1,3,1,284,1,999,0,0,-2.9,92.963,-40.8,1.26,5076.2,0,0,0,0,0,0,0,0,0,0,1,0
57,1,6,0,1,0,1,8,3,48,1,999,0,0,-0.1,93.2,-42,4.153,5195.8,0,0,0,0,0,0,1,0,0,0,0,0
43,1,6,0,0,0,0,3,2,145,2,999,0,0,1.4,94.465,-41.8,4.961,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
41,1,7,0,1,0,1,5,3,127,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
41,0,5,0,1,0,1,5,0,178,1,6,2,1,-1.7,94.027,-38.3,0.905,4991.6,1,0,0,0,0,0,0,0,0,0,0,0
50,1,2,0,0,1,1,2,3,77,4,999,1,0,-1.8,92.893,-46.2,1.291,5099.1,0,0,0,0,0,0,0,0,0,0,0,1
33,1,5,0,1,1,1,4,3,130,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,0,0,0,1,0,0,0,0
31,2,5,0,1,0,1,2,4,291,1,999,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
29,2,5,0,1,0,0,2,4,178,3,999,0,0,1.1,93.994,-36.4,4.858,5191,0,0,0,1,0,0,0,0,0,0,0,0
35,1,7,0,0,0,1,5,1,91,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
39,1,5,0,1,0,1,5,1,154,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
52,0,5,0,0,0,1,8,1,529,2,999,0,0,-0.1,93.2,-42,4.191,5195.8,1,0,0,0,0,0,0,0,0,0,0,0
38,0,4,0,1,0,1,4,0,970,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
28,1,5,0,0,0,1,4,2,612,2,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0,0,0,0,0,0,0,1,0,0,0,0
48,1,6,0,1,1,0,2,4,160,1,999,0,0,1.1,93.994,-36.4,4.859,5191,1,0,0,0,0,0,0,0,0,0,0,0
45,1,7,0,0,0,1,4,0,1106,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
44,1,4,0,1,0,1,1,0,574,1,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
54,1,2,0,0,0,1,5,2,314,3,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
54,1,6,0,1,0,1,4,2,773,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,0,0,0,0,0,0,1,0
